,origin_station_name,destination_station_name,origin_date,hour_,transfer_time1,avg_time1,full_price1,via_stations1,hourly_cnt1,od_ratio1,transfer_time2,avg_time2,full_price2,via_stations2,hourly_cnt2,od_ratio2,transfer_time3,avg_time3,full_price3,via_stations3,hourly_cnt3,od_ratio3,transfer_time4,avg_time4,full_price4,via_stations4,hourly_cnt4,od_ratio4,transfer_time5,avg_time5,full_price5,via_stations5,hourly_cnt5,od_ratio5
0,金沙洲大桥西站,正骨医院站,2022-03-07,7,0,53.62233333333333,2.0,5.0,2,0.2307692307692308,0,59.49000000000001,2.0,10.0,4,0.3846153846153846,0.0,59.266999999999996,2.0,10.0,4.0,0.1538461538461539,0.0,59.11133333333333,2.0,11.0,6.0,0.2307692307692308,,,,,,
0,南洲名苑（瑞宝花园）站,保利花园（南石头）站,2022-03-07,6,0,9.783,0.0,4.0,4,0.03703703703703703,0,12.383,2.0,4.0,5,0.9629629629629628,,,,,,,,,,,,,,,,,,
0,东坑站,豪景花园站,2022-03-07,9,0,23.5,2.0,8.0,9,0.09090909090909093,0,22.5915,2.0,8.0,9,0.7272727272727273,0.0,23.683000000000003,2.0,8.0,15.0,0.09090909090909093,0.0,23.916999999999998,2.0,8.0,3.0,0.09090909090909093,,,,,,
0,豪景花园站,黄庄站,2022-03-07,17,0,52.775,3.0,16.0,5,0.6666666666666666,0,51.7915,2.0,16.0,4,0.3333333333333333,,,,,,,,,,,,,,,,,,
0,科韵路棠安路口站,岑村红花岗站,2022-03-07,21,0,6.8518888888888885,2.0,2.0,7,0.6666666666666666,0,8.107333333333335,2.0,2.0,4,0.3333333333333333,,,,,,,,,,,,,,,,,,
0,棠东站,广州火车东站总站,2022-03-07,8,0,49.30504347826086,2.0,11.0,6,0.9583333333333334,0,47.833,2.0,13.0,11,0.041666666666666664,,,,,,,,,,,,,,,,,,
0,中山大学站,珠影（地铁客村站）站,2022-03-07,7,0,8.55,2.0,3.0,4,0.09090909090909093,0,8.317,2.0,3.0,7,0.3636363636363636,0.0,9.217,2.0,3.0,13.0,0.09090909090909093,0.0,7.1768,2.0,3.0,8.0,0.4545454545454545,,,,,,
0,同和站,大源北（广州涉外学院）站,2022-03-07,11,0,25.46442857142857,2.0,11.0,5,0.5833333333333334,0,23.1034,2.0,11.0,14,0.4166666666666667,,,,,,,,,,,,,,,,,,
0,金海岸花园站,番禺广场站,2022-03-07,20,0,6.47275,2.0,4.0,5,0.4444444444444444,0,8.322333333333333,1.0,3.0,4,0.1666666666666667,0.0,8.072000000000001,2.0,4.0,2.0,0.1666666666666667,0.0,6.8835,2.0,4.0,3.0,0.1111111111111111,0.0,8.7085,2.0,4.0,2.0,0.1111111111111111
0,坦尾路站,珠岛花园总站,2022-03-07,18,0,4.060130434782609,2.0,1.0,14,0.9583333333333334,0,4.5,2.0,3.0,6,0.041666666666666664,,,,,,,,,,,,,,,,,,
0,华海大厦站,保利花园（南石头）站,2022-03-07,16,0,16.891750000000002,2.0,5.0,6,0.5714285714285714,0,18.44433333333334,2.0,5.0,4,0.4285714285714285,,,,,,,,,,,,,,,,,,
0,解放南路站,基立村站,2022-03-07,10,0,9.482999999999999,0.0,4.0,4,0.1818181818181818,0,9.709571428571428,2.0,2.0,6,0.6363636363636364,0.0,13.1165,2.0,4.0,6.0,0.1818181818181818,,,,,,,,,,,,
0,地铁白云东平站,元下田站,2022-03-07,7,0,11.62075,2.0,5.0,8,0.4,0,13.948,2.0,5.0,8,0.4,0.0,11.4335,2.0,5.0,6.0,0.2,,,,,,,,,,,,
0,西基东站,宝岗大道中站,2022-03-07,18,0,8.120750000000001,2.0,3.0,5,0.3333333333333333,0,4.5886666666666684,1.0,3.0,11,0.25,0.0,5.3665,2.0,3.0,5.0,0.1666666666666667,0.0,6.216333333333334,2.0,3.0,7.0,0.25,,,,,,
0,和平新村站,罗冲围（松南路）总站,2022-03-07,20,0,10.18333333333333,1.2,3.0,4,0.25,0,9.847333333333333,1.0,4.0,7,0.5,0.0,7.132999999999999,2.0,4.0,4.0,0.08333333333333333,0.0,15.95,2.0,4.0,6.0,0.1666666666666667,,,,,,
0,堑口码头（一劳大旧址）站,海珠桥底站,2022-03-07,10,0,3.1585,2.0,1.0,3,0.3076923076923077,0,1.6723333333333332,0.0,1.0,4,0.2307692307692308,0.0,2.625,2.0,1.0,4.0,0.4615384615384616,,,,,,,,,,,,
0,同和站,沙太货运站,2022-03-07,19,0,19.322875,2.0,8.0,21,0.6666666666666666,0,19.110375,2.0,8.0,7,0.3333333333333333,,,,,,,,,,,,,,,,,,
0,中山六路站,中山七路站,2022-03-07,11,0,5.866666666666667,0.0,2.0,8,0.2142857142857143,0,29.991999999999997,0.0,9.0,6,0.1428571428571428,0.0,5.475,0.0,2.0,6.0,0.2857142857142857,0.0,4.208,0.0,2.0,8.0,0.1428571428571428,0.0,4.088666666666667,0.0,2.0,10.0,0.2142857142857143
0,桥东小区站,六二三路站,2022-03-07,8,0,23.45,2.0,6.0,6,0.2142857142857143,0,24.77783333333333,2.0,6.0,4,0.4285714285714285,0.0,21.01,2.0,5.0,4.0,0.3571428571428572,,,,,,,,,,,,
0,越秀公园站,三元里站,2022-03-07,9,0,4.742,1.0,2.0,7,0.1538461538461539,0,5.355666666666667,0.0,2.0,10,0.2307692307692308,0.0,4.5,1.0,2.0,9.0,0.1538461538461539,0.0,4.7634,1.2,2.0,5.0,0.3846153846153846,0.0,4.2669999999999995,0.0,2.0,4.0,0.07692307692307693
0,越秀桥站,广医站,2022-03-07,18,0,11.25,2.0,3.0,5,0.1428571428571428,0,9.8125,2.0,3.0,8,0.2857142857142857,0.0,10.9335,2.0,3.0,10.0,0.1428571428571428,0.0,12.02925,2.0,4.0,11.0,0.2857142857142857,0.0,15.0165,2.0,4.0,5.0,0.1428571428571428
0,解放南路站,宝岗大道北站,2022-03-07,10,0,9.886166666666666,2.0,2.0,10,0.1935483870967742,0,10.340428571428571,2.0,2.0,8,0.2258064516129032,0.0,11.29175,2.0,2.0,8.0,0.1290322580645161,0.0,9.802571428571428,1.2,2.0,4.0,0.2258064516129032,0.0,8.423714285714286,2.0,2.0,12.0,0.2258064516129032
0,师大后门站,华景北路站,2022-03-07,18,0,8.194555555555556,2.0,3.0,4,0.0989010989010989,0,8.686148936170213,2.0,3.0,10,0.5164835164835165,0.0,8.909999999999998,2.0,4.0,9.0,0.3846153846153846,,,,,,,,,,,,
0,同福西路站,市红会医院站,2022-03-07,14,0,3.361,1.0,2.0,3,0.4285714285714285,0,4.240818181818182,1.0,2.0,13,0.5238095238095238,0.0,5.2829999999999995,0.0,2.0,5.0,0.047619047619047616,,,,,,,,,,,,
0,鹭江站,中信乐涛苑站,2022-03-07,12,0,2.75,1.0,2.0,4,0.09090909090909093,0,2.9613333333333336,2.0,2.0,4,0.2727272727272727,0.0,3.6335,0.0,2.0,5.0,0.1818181818181818,0.0,2.9368,2.0,2.0,5.0,0.4545454545454545,,,,,,
0,万胜围站,新洲前站,2022-03-07,8,0,12.5,1.2,5.0,4,0.0625,0,11.14213333333333,2.0,5.0,9,0.9375,,,,,,,,,,,,,,,,,,
0,车陂站,学院站,2022-03-07,9,0,18.917,2.0,4.0,6,0.01818181818181818,0,13.226814814814821,2.0,4.0,12,0.9818181818181818,,,,,,,,,,,,,,,,,,
0,程界村站,员村山顶站,2022-03-07,7,0,3.2835,2.0,1.0,6,0.1333333333333333,0,3.98775,2.0,1.0,11,0.2666666666666667,0.0,5.1709999999999985,1.0,1.0,12.0,0.2666666666666667,0.0,3.5415,2.0,1.0,6.0,0.1333333333333333,0.0,5.1720000000000015,2.0,1.0,9.0,0.2
0,荔湾路口站,滘口客运站总站,2022-03-07,14,0,17.3665,2.0,2.0,3,0.1538461538461539,0,17.0,2.0,3.0,6,0.07692307692307693,0.0,17.84966666666667,0.0,4.0,4.0,0.2307692307692308,0.0,17.66442857142857,1.0,3.0,5.0,0.5384615384615384,,,,,,
0,西门口（中山六路）站,荔湾路口站,2022-03-07,8,0,33.0875,2.0,6.0,6,0.2352941176470588,0,11.9415,2.0,3.0,3,0.1176470588235294,0.0,12.360999999999999,2.0,3.0,6.0,0.1764705882352941,0.0,11.56383333333333,2.0,3.0,8.0,0.3529411764705883,0.0,12.275,1.2,,7.0,0.1176470588235294
0,仓边路站,童心南（广东老年大学）站,2022-03-07,17,0,7.7056666666666676,2.0,2.0,3,0.25,0,7.883599999999999,2.0,2.0,7,0.4166666666666667,0.0,7.4165,2.0,2.0,5.0,0.1666666666666667,0.0,8.2415,2.0,2.0,5.0,0.1666666666666667,,,,,,
0,华贵路口站,彩虹桥站,2022-03-07,13,0,5.088666666666667,2.0,2.0,3,0.1875,0,7.038999999999999,1.0,2.0,4,0.375,0.0,6.4427142857142865,1.0,2.0,5.0,0.4375,,,,,,,,,,,,
0,东华西路站,东山龟岗（中共三大会址）总站,2022-03-07,7,0,6.49,2.0,3.0,4,0.3846153846153846,0,7.047875,1.0,3.0,5,0.6153846153846154,,,,,,,,,,,,,,,,,,
0,棠下（三元里大道）站,新市墟站,2022-03-07,11,0,11.0335,2.0,4.0,8,0.1818181818181818,0,11.433,0.0,4.0,7,0.09090909090909093,0.0,14.5415,0.0,4.0,4.0,0.1818181818181818,0.0,13.0585,5.0,3.0,4.0,0.1818181818181818,0.0,11.17925,0.0,4.0,3.0,0.3636363636363636
0,广医二院站,省荣军医院（荣校）站,2022-03-07,17,0,12.089,2.0,2.0,10,0.2307692307692308,0,7.8165,2.0,2.0,6,0.1538461538461539,0.0,9.144333333333334,2.0,2.0,12.0,0.2307692307692308,0.0,7.5415,2.0,2.0,4.0,0.1538461538461539,0.0,7.2109999999999985,1.0,2.0,11.0,0.2307692307692308
0,大塘（江海大道）站,赤沙(广东财经大学)总站,2022-03-07,18,0,12.795,2.0,6.0,15,0.8387096774193549,0,18.7915,2.0,5.0,7,0.06451612903225806,0.0,19.028,1.0,6.0,8.0,0.09677419354838708,,,,,,,,,,,,
0,荔湾路口站,芳村大道西站,2022-03-07,12,0,13.9632,1.2,3.0,7,0.4166666666666667,0,14.83328571428571,2.0,3.0,8,0.5833333333333334,,,,,,,,,,,,,,,,,,
0,华海大厦站,保利红棉花园站,2022-03-07,18,0,12.99266666666667,2.0,4.0,8,0.6428571428571429,0,12.383,2.0,4.0,5,0.1428571428571428,0.0,11.232999999999999,1.0,4.0,5.0,0.07142857142857142,0.0,13.7165,2.0,4.0,5.0,0.1428571428571428,,,,,,
0,黑山站,西湾路站,2022-03-07,7,0,1.14575,2.0,1.0,13,0.3076923076923077,0,2.2666,1.5,1.0,3,0.3846153846153846,0.0,0.9329999999999999,2.0,1.0,9.0,0.1538461538461539,0.0,2.267,1.0,1.0,7.0,0.07692307692307693,0.0,1.2,0.0,1.0,11.0,0.07692307692307693
0,东风中路站,广医站,2022-03-07,7,0,3.5389999999999997,2.0,2.0,6,0.2307692307692308,0,4.1165,0.0,2.0,10,0.1538461538461539,0.0,3.5214285714285714,2.0,2.0,11.0,0.5384615384615384,0.0,3.8169999999999997,2.0,2.0,6.0,0.07692307692307693,,,,,,
0,南岸路站,富力环市西苑（西村）站,2022-03-07,9,0,5.425,2.0,2.0,7,0.1111111111111111,0,6.1732,2.0,2.0,7,0.2777777777777778,0.0,3.9585,0.0,2.0,6.0,0.1111111111111111,0.0,4.952428571428571,2.0,2.0,5.0,0.3888888888888889,0.0,2.6835,2.0,2.0,6.0,0.1111111111111111
0,地铁白云公园站,新市墟站,2022-03-07,20,0,7.909571428571428,3.0,3.0,4,0.6363636363636364,0,7.412500000000001,2.0,3.0,6,0.3636363636363636,,,,,,,,,,,,,,,,,,
0,地铁沙贝站总站,白沙（中海金沙湾）站,2022-03-07,17,0,51.052125,2.0,20.0,19,0.6666666666666666,0,8.1,2.0,2.0,19,0.3333333333333333,,,,,,,,,,,,,,,,,,
0,桥中站,黄岐城区站,2022-03-07,20,0,13.4335,2.0,3.0,6,0.3636363636363636,0,13.1415,1.2,3.0,6,0.1818181818181818,0.0,12.517000000000001,0.0,3.0,7.0,0.09090909090909093,0.0,13.167,1.2,3.0,5.0,0.09090909090909093,0.0,10.28333333333333,2.0,3.0,3.0,0.2727272727272727
0,荔湾路口站,广佛路东站,2022-03-07,17,0,23.37157142857143,2.0,5.0,5,0.5833333333333334,0,29.8665,2.0,4.0,5,0.1666666666666667,0.0,25.89466666666667,2.0,5.0,5.0,0.25,,,,,,,,,,,,
0,中山五路站,和平新村站,2022-03-07,21,0,19.2305,2.0,5.0,6,0.4,0,13.646333333333331,2.0,5.0,5,0.6,,,,,,,,,,,,,,,,,,
0,黄村西路站,体育中心站,2022-03-07,15,0,25.95228571428571,2.0,9.0,5,0.6363636363636364,0,29.5625,2.0,11.0,5,0.3636363636363636,,,,,,,,,,,,,,,,,,
0,动物园南门站,学院站,2022-03-07,17,0,23.025,2.0,7.0,14,0.3076923076923077,0,22.04975,2.0,7.0,23,0.3076923076923077,0.0,23.7402,2.0,8.0,23.0,0.3846153846153846,,,,,,,,,,,,
0,小北花圈站,惠福西站,2022-03-07,10,0,23.32783333333333,2.0,6.0,7,0.5,0,19.013833333333327,2.0,5.0,4,0.5,,,,,,,,,,,,,,,,,,
0,新滘东路东站,广州大道南路口站,2022-03-07,17,0,13.875,2.0,7.0,6,0.5,0,16.28866666666667,2.0,7.0,5,0.5,,,,,,,,,,,,,,,,,,
0,富力半岛花园站,华林寺站,2022-03-07,8,0,30.874111111111112,2.0,5.0,10,0.6923076923076923,0,25.221,1.0,6.0,5,0.3076923076923077,,,,,,,,,,,,,,,,,,
0,农讲所站,大东门（中山三路）站,2022-03-07,12,0,2.7261428571428565,1.2,1.0,11,0.3181818181818182,0,0.9,2.0,1.0,4,0.04545454545454546,0.0,3.65425,2.0,1.0,3.0,0.1818181818181818,0.0,2.8585000000000003,1.0,1.0,14.0,0.1818181818181818,0.0,3.0639999999999996,1.0,1.0,6.0,0.2727272727272727
0,东风西路站,华林寺站,2022-03-07,10,0,9.1232,0.5,3.0,9,0.4545454545454545,0,7.517,2.0,3.0,3,0.09090909090909093,0.0,9.29,2.0,3.0,14.0,0.4545454545454545,,,,,,,,,,,,
0,马务站,新市墟站,2022-03-07,9,0,6.8667500000000015,2.0,2.0,6,0.3076923076923077,0,8.571,2.0,3.0,4,0.3076923076923077,0.0,9.405666666666667,2.0,3.0,5.0,0.2307692307692308,0.0,10.383,2.0,3.0,4.0,0.07692307692307693,0.0,10.883,2.0,3.0,5.0,0.07692307692307693
0,金沙洲路站,东风西路站,2022-03-07,8,0,29.08133333333334,2.0,6.0,4,0.5,0,31.43066666666666,2.0,5.0,4,0.3333333333333333,0.0,32.46666666666666,2.0,6.0,5.0,0.1666666666666667,,,,,,,,,,,,
0,鹤洞新村站,东塱站,2022-03-07,19,0,7.583333333333332,2.0,4.0,8,0.3529411764705883,0,6.054714285714287,2.0,2.0,7,0.4117647058823529,0.0,7.325000000000001,2.0,4.0,6.0,0.2352941176470588,,,,,,,,,,,,
0,珠江广场站,广州大桥北（五羊邨）站,2022-03-07,9,0,11.3085,2.0,4.0,5,0.2857142857142857,0,11.9,2.0,4.0,4,0.3571428571428572,0.0,12.7066,2.0,4.0,9.0,0.3571428571428572,,,,,,,,,,,,
0,西湾路站,西湾路(唐宁花园)站,2022-03-07,11,0,3.8165,0.0,2.0,9,0.125,0,5.074999999999998,2.0,2.0,10,0.125,0.0,2.8915,0.0,2.0,11.0,0.125,0.0,3.1266,1.0,2.0,10.0,0.3125,0.0,3.0466,1.0,2.0,10.0,0.3125
0,珠江桥脚站,南岸路站,2022-03-07,10,0,3.75,0.0,1.0,4,0.09090909090909093,0,3.55,0.0,1.0,5,0.1818181818181818,0.0,3.364,1.2,1.0,8.0,0.5454545454545454,0.0,3.483,2.0,1.0,5.0,0.09090909090909093,0.0,43.15,0.0,17.0,6.0,0.09090909090909093
0,上步村（地铁上步）站,鹅掌坦站,2022-03-07,7,0,4.7585,2.0,2.0,7,0.1176470588235294,0,5.582999999999999,1.0,2.0,10,0.05882352941176471,0.0,6.3566,2.0,2.0,5.0,0.2941176470588235,0.0,5.35425,2.0,2.0,10.0,0.2352941176470588,0.0,5.16,2.0,2.0,12.0,0.2941176470588235
0,小坪立交桥站,新市墟站,2022-03-07,7,0,14.05425,2.0,5.0,10,0.2352941176470588,0,17.00533333333334,2.0,5.0,8,0.1764705882352941,0.0,14.6268,2.0,4.0,13.0,0.2941176470588235,0.0,15.90825,2.0,5.0,8.0,0.2352941176470588,0.0,16.783,2.0,5.0,8.0,0.05882352941176471
0,骏业路口(佳大时代公寓)站,南岗站,2022-03-07,8,0,16.213,2.0,7.0,12,0.6923076923076923,0,16.579250000000002,2.0,7.0,6,0.3076923076923077,,,,,,,,,,,,,,,,,,
0,市红会医院站,迎宾馆站,2022-03-07,13,0,10.61666666666667,2.0,3.0,11,0.2307692307692308,0,9.317,2.0,3.0,5,0.07692307692307693,0.0,8.739999999999998,2.0,3.0,5.0,0.3846153846153846,0.0,8.7165,2.0,3.0,6.0,0.3076923076923077,,,,,,
0,东平广场站,元下田站,2022-03-07,7,0,21.629,2.0,10.0,6,0.6666666666666666,0,20.52925,1.0,10.0,10,0.3333333333333333,,,,,,,,,,,,,,,,,,
0,南岗站,骏业路口(佳大时代公寓)站,2022-03-07,8,0,17.10228571428572,2.0,6.0,4,0.3043478260869565,0,14.79,2.0,6.0,6,0.2173913043478261,0.0,16.09433333333333,2.0,6.0,3.0,0.1304347826086956,0.0,17.6375,2.0,6.0,4.0,0.3478260869565217,,,,,,
0,迎宾馆站,中医学院站,2022-03-07,18,0,10.9665,2.0,2.0,5,0.09090909090909093,0,12.7415,1.0,2.0,5,0.09090909090909093,0.0,9.392000000000001,1.2,2.0,8.0,0.09090909090909093,0.0,10.6085,2.0,2.0,4.0,0.09090909090909093,0.0,12.54892857142857,2.0,2.0,10.0,0.6363636363636364
0,富力环市西苑（西村）站,富力半岛花园站,2022-03-07,21,0,5.074999999999998,2.0,,2,0.1818181818181818,0,4.833,1.2,2.0,6,0.09090909090909093,0.0,5.439,2.0,2.0,5.0,0.2727272727272727,0.0,7.517,1.0,2.0,5.0,0.09090909090909093,0.0,4.096,2.0,1.0,5.0,0.3636363636363636
0,动物园南门站,岗顶站,2022-03-07,9,0,22.3768,2.0,3.0,19,0.3333333333333333,0,16.9316,2.0,4.0,23,0.6666666666666666,,,,,,,,,,,,,,,,,,
0,天河站,东风东路（广东工大）站,2022-03-07,8,0,4.183,2.0,3.0,5,0.09090909090909093,0,5.4585,2.0,3.0,11,0.1818181818181818,0.0,5.85,2.0,3.0,5.0,0.1818181818181818,0.0,5.7890000000000015,2.0,3.0,7.0,0.2727272727272727,0.0,5.633333333333333,2.0,3.0,2.0,0.2727272727272727
0,东华东路西站,三角市站,2022-03-07,8,0,5.0390000000000015,0.6,2.0,5,0.25,0,4.8535555555555545,2.0,2.0,8,0.75,,,,,,,,,,,,,,,,,,
0,华农大正门站,华农大东北门站,2022-03-07,17,0,5.072,1.0,1.0,8,0.2,0,4.34025,2.0,1.0,7,0.8,,,,,,,,,,,,,,,,,,
0,国防大厦站,员村站,2022-03-07,18,0,6.666666666666668,2.0,3.0,5,0.2142857142857143,0,7.582999999999999,1.2,3.0,8,0.1428571428571428,0.0,6.4335,2.0,3.0,6.0,0.1428571428571428,0.0,6.7,2.0,3.0,7.0,0.2857142857142857,0.0,10.378,2.0,3.0,7.0,0.2142857142857143
0,中山纪念堂（市总工会）站,东风中路站,2022-03-07,7,0,3.6830000000000003,2.0,1.0,2,0.07142857142857142,0,5.132999999999999,1.2,2.0,6,0.07142857142857142,0.0,3.25,2.0,1.0,3.0,0.07142857142857142,0.0,3.080181818181818,2.0,2.0,14.0,0.7857142857142857,,,,,,
0,小北花圈站,仓边路站,2022-03-07,8,0,5.0267,2.0,1.0,8,0.1818181818181818,0,4.815181818181818,2.0,1.0,4,0.2,0.0,5.165272727272729,2.0,1.0,8.0,0.2,0.0,4.861700000000001,2.0,1.0,6.0,0.1818181818181818,0.0,5.4384615384615405,2.0,1.0,9.0,0.2363636363636364
0,南华工商学院站,天平架站,2022-03-07,7,0,4.7834,2.0,2.0,3,0.2083333333333333,0,5.223333333333333,2.0,2.0,4,0.3125,0.0,5.55,2.0,2.0,6.0,0.125,0.0,4.627000000000002,1.0,2.0,7.0,0.1666666666666667,0.0,5.331555555555556,2.0,2.0,7.0,0.1875
0,鹤洞新村站,金宇花园站,2022-03-07,18,0,9.586166666666664,2.0,5.0,8,0.375,0,9.99,2.0,5.0,9,0.625,,,,,,,,,,,,,,,,,,
0,宝岗大道中站,西基东站,2022-03-07,9,0,8.2781875,2.0,3.0,11,0.3809523809523809,0,5.957083333333332,2.0,3.0,8,0.2857142857142857,0.0,6.2699,2.0,3.0,7.0,0.2380952380952381,0.0,7.6084999999999985,0.0,3.0,5.0,0.09523809523809523,,,,,,
0,祥景花园站,新市墟站,2022-03-07,18,0,14.05,2.0,4.0,5,0.1666666666666667,0,10.3002,2.0,3.0,4,0.4166666666666667,0.0,10.9835,2.0,3.0,6.0,0.1666666666666667,0.0,10.875,2.0,4.0,6.0,0.1666666666666667,0.0,10.767000000000001,2.0,4.0,10.0,0.08333333333333333
0,清河市场站,番禺广场站,2022-03-07,9,0,5.397166666666667,1.0,2.0,4,0.4,0,4.116666666666667,2.0,2.0,7,0.2,0.0,4.002285714285715,2.0,2.0,4.0,0.2333333333333333,0.0,6.411333333333333,2.0,2.0,4.0,0.1,0.0,5.2665000000000015,2.0,2.0,4.0,0.06666666666666668
0,动物园南门站,体育中心站,2022-03-07,18,0,7.6097142857142845,2.0,2.0,13,0.4117647058823529,0,4.617,2.0,1.0,5,0.1176470588235294,0.0,8.194333333333333,2.0,2.0,4.0,0.1764705882352941,0.0,4.7556666666666665,2.0,1.0,17.0,0.1764705882352941,0.0,4.4415,2.0,1.0,7.0,0.1176470588235294
0,海珠区妇幼站,信和广场（昌岗中路）站,2022-03-07,16,0,11.917,2.0,3.0,6,0.09090909090909093,0,10.38333333333333,1.2,4.0,10,0.2727272727272727,0.0,10.169,2.0,3.0,11.0,0.6363636363636364,,,,,,,,,,,,
0,珠江泳场站,中信乐涛苑站,2022-03-07,9,0,7.619,2.0,3.0,11,0.5833333333333334,0,7.05,2.0,3.0,6,0.08333333333333333,0.0,6.542000000000001,2.0,2.0,5.0,0.1666666666666667,0.0,7.025,2.0,3.0,9.0,0.1666666666666667,,,,,,
0,南岗站,塘头站,2022-03-07,12,0,4.6389999999999985,2.0,3.0,3,0.2142857142857143,0,6.905666666666668,1.0,3.0,3,0.2142857142857143,0.0,6.412500000000001,2.0,3.0,8.0,0.2857142857142857,0.0,6.1335,2.0,3.0,4.0,0.1428571428571428,0.0,5.3665,1.0,3.0,3.0,0.1428571428571428
0,解放南路站,中医学院站,2022-03-07,14,0,13.0585,1.2,4.0,5,0.1818181818181818,0,11.117,2.0,5.0,5,0.09090909090909093,0.0,10.548,2.0,4.0,8.0,0.7272727272727273,,,,,,,,,,,,
0,石围塘站,下芳村站,2022-03-07,9,0,17.833,2.0,,9,0.047619047619047616,0,19.6915,1.0,4.0,9,0.09523809523809523,0.0,14.7002,2.0,4.0,7.0,0.2380952380952381,0.0,20.0,2.0,4.0,6.0,0.5238095238095238,0.0,18.925,0.0,,4.0,0.09523809523809523
0,华景北路站,五山路口站,2022-03-07,8,0,7.8925454545454565,2.0,3.0,5,0.2291666666666667,0,13.38160344827586,2.0,3.0,9,0.6041666666666666,0.0,9.2509375,2.0,4.0,5.0,0.1666666666666667,,,,,,,,,,,,
0,燕子岗站,南村站,2022-03-07,9,0,12.22157142857143,2.0,4.0,6,0.4117647058823529,0,12.3165,0.0,4.0,5,0.1176470588235294,0.0,11.446,2.0,4.0,7.0,0.2352941176470588,0.0,11.995999999999999,2.0,4.0,6.0,0.2352941176470588,,,,,,
0,同德围站,地铁白云公园站,2022-03-07,8,0,19.9,2.0,6.0,6,0.4705882352941176,0,17.8125,2.0,6.0,9,0.4705882352941176,0.0,31.583000000000002,1.2,8.0,10.0,0.05882352941176471,,,,,,,,,,,,
0,海珠区妇幼站,宝岗大道中站,2022-03-07,15,0,2.422166666666667,0.0,1.0,9,0.4,0,1.0,2.0,1.0,6,0.06666666666666668,0.0,1.8298,1.2,1.0,9.0,0.3333333333333333,0.0,3.083,0.0,1.0,5.0,0.06666666666666668,0.0,2.008,1.0,1.0,11.0,0.1333333333333333
0,西门口（中山六路）站,中山五路站,2022-03-07,11,0,9.372923076923076,1.0,2.0,6,0.52,0,8.766777777777781,2.0,2.0,10,0.36,0.0,10.07766666666667,2.0,2.0,4.0,0.12,,,,,,,,,,,,
0,丹山桥站,大罗塘珠宝小镇站,2022-03-07,18,0,7.333500000000001,3.0,2.0,3,0.1333333333333333,0,6.345750000000002,2.0,3.0,3,0.2666666666666667,0.0,6.75,2.0,3.0,8.0,0.2666666666666667,0.0,9.1665,2.0,2.0,2.0,0.1333333333333333,0.0,7.355333333333334,3.0,3.0,3.0,0.2
0,港口路北站,西塱站,2022-03-07,7,0,23.8,1.8,8.0,2,0.07692307692307693,0,28.706916666666668,2.0,9.0,7,0.9230769230769232,,,,,,,,,,,,,,,,,,
0,万福路站,越秀南路站,2022-03-07,10,0,4.2,0.0,2.0,4,0.09090909090909093,0,4.967,0.0,2.0,4,0.09090909090909093,0.0,3.2,0.0,2.0,5.0,0.09090909090909093,0.0,5.038666666666667,0.0,2.0,7.0,0.2727272727272727,0.0,4.37,0.0,2.0,9.0,0.4545454545454545
0,江南西路站,海珠区妇幼站,2022-03-07,10,0,6.426285714285713,1.2,3.0,9,0.3888888888888889,0,5.517,2.0,2.0,5,0.05555555555555555,0.0,5.3683,0.0,2.0,5.0,0.5555555555555556,,,,,,,,,,,,
0,科韵路棠安路口站,琶洲站,2022-03-07,7,0,11.62577777777778,2.0,3.0,8,0.5294117647058824,0,9.956375,2.0,3.0,14,0.4705882352941176,,,,,,,,,,,,,,,,,,
0,橡胶新村站,鹤洞路西站,2022-03-07,17,0,11.0032,2.0,,9,0.3571428571428572,0,10.5665,2.0,3.0,7,0.1428571428571428,0.0,10.2915,0.0,3.0,7.0,0.1428571428571428,0.0,10.95825,2.0,3.0,8.0,0.2857142857142857,0.0,9.9,2.0,3.0,5.0,0.07142857142857142
0,华工大站,乐意居站,2022-03-07,17,0,13.5,2.0,4.0,4,0.6666666666666666,0,13.8698,2.0,4.0,4,0.3333333333333333,,,,,,,,,,,,,,,,,,
0,工业大道口站,宝业路口站,2022-03-07,7,0,2.633,0.0,2.0,3,0.07692307692307693,0,3.3985833333333333,2.0,2.0,12,0.9230769230769232,,,,,,,,,,,,,,,,,,
0,基建新村站,凤凰新村（宝业路口）站,2022-03-07,10,0,3.5375,2.0,2.0,7,0.6,0,3.5335,0.0,2.0,4,0.1,0.0,3.9,0.0,2.0,6.0,0.05,0.0,3.355666666666667,0.0,2.0,4.0,0.15,0.0,3.6085,2.0,2.0,6.0,0.1
0,黄石路站,机场路岗贝路口（民航广州医院）站,2022-03-07,7,0,20.083,0.0,4.0,7,0.09090909090909093,0,16.6534,2.0,4.0,10,0.4545454545454545,0.0,17.92,2.0,4.0,7.0,0.4545454545454545,,,,,,,,,,,,
0,江南新村站,解放南路站,2022-03-07,16,0,15.10425,2.0,5.0,13,0.3636363636363636,0,12.019142857142858,2.0,5.0,13,0.6363636363636364,,,,,,,,,,,,,,,,,,
0,惠福路（省医门诊部）站,华贵路口站,2022-03-07,8,0,12.046222222222221,2.0,4.0,8,0.6923076923076923,0,11.275,0.0,4.0,5,0.1538461538461539,0.0,13.8415,2.0,4.0,4.0,0.1538461538461539,,,,,,,,,,,,
