,hour_,normal_ratio,eld_ratio,transfer_time1,avg_time1,full_price1,via_stations1,hourly_cnt1,transfer_time2,avg_time2,full_price2,via_stations2,hourly_cnt2,transfer_time3,avg_time3,full_price3,via_stations3,hourly_cnt3,transfer_time4,avg_time4,full_price4,via_stations4,hourly_cnt4,transfer_time5,avg_time5,full_price5,via_stations5,hourly_cnt5
0,10,0.38095238095238104,0.6190476190476191,0,2.3666666666666667,0.0,1.0,1,0,4.693083333333333,2.0,1.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8461538461538461,0.1538461538461538,0,16.3305,2.0,4.0,4,0,14.354000000000001,2.0,4.0,8,0.0,15.967,1.2,4.0,4.0,0.0,19.2,2.0,4.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.1481481481481481,0.8518518518518519,0,3.416666666666667,0.0,1.0,4,0,2.2085,0.0,1.0,4,0.0,1.2670000000000001,0.0,1.0,6.0,0.0,1.794333333333334,2.0,1.0,4.0,0.0,2.1665,0.0,1.0,1.0
0,16,0.2105263157894737,0.7894736842105263,0,4.158375,2.0,1.0,5,0,4.449999999999998,0.0,1.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9473684210526316,0.05263157894736842,0,26.3125,2.0,7.0,8,0,20.233,2.0,7.0,7,0.0,22.69433333333333,2.0,7.0,5.0,0.0,21.833375,2.0,7.0,6.0,0.0,18.0,2.0,7.0,4.0
0,13,0.2068965517241379,0.7586206896551724,0,7.35,0.0,2.0,3,0,8.867,0.0,2.0,3,0.0,8.833,0.0,2.0,4.0,0.0,8.975000000000003,1.2,2.0,5.0,0.0,5.121,2.0,2.0,6.0
0,7,0.9375,0.0625,0,59.11133333333333,2.0,11.0,6,0,53.62233333333333,2.0,5.0,2,0.0,59.49000000000001,2.0,10.0,4.0,0.0,59.266999999999996,2.0,10.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.3235294117647059,0.6764705882352942,0,11.783,2.0,2.0,8,0,7.177666666666667,2.0,2.0,8,0.0,10.8202,2.0,2.0,13.0,0.0,7.6585,2.0,2.0,6.0,0.0,9.394333333333334,2.0,2.0,5.0
0,7,0.7741935483870968,0.2258064516129032,0,18.551736842105264,2.0,2.0,5,0,8.004857142857142,2.0,2.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9130434782608696,0.08695652173913042,0,19.6868,3.0,2.0,3,0,21.511,2.0,2.0,3,0.0,21.628230769230772,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.5,0.5,0,4.537500000000001,0.0,2.0,6,0,2.6165000000000003,2.0,2.0,4,0.0,4.033,0.0,2.0,5.0,0.0,4.555666666666666,2.0,1.0,5.0,0.0,5.7170000000000005,2.0,2.0,2.0
0,9,0.7037037037037037,0.2962962962962963,0,4.758,1.0,2.0,4,0,3.649857142857142,2.0,2.0,7,0.0,3.478,0.0,2.0,5.0,0.0,5.349833333333334,2.0,2.0,8.0,0.0,4.996,2.0,2.0,7.0
0,7,0.9473684210526316,0.05263157894736842,0,14.84725,2.0,5.0,16,0,17.689799999999995,2.0,5.0,9,0.0,18.1585,2.0,5.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.2571428571428571,0.7428571428571429,0,3.1468,2.0,1.0,8,0,4.2085,1.0,1.0,12,0.0,3.611,0.5,1.0,7.0,0.0,2.6585,1.0,1.0,4.0,0.0,2.822333333333333,1.2,1.0,11.0
0,17,0.9583333333333334,0.041666666666666664,0,12.125,1.2,4.0,17,0,12.089,2.0,4.0,5,0.0,8.55,2.0,4.0,9.0,0.0,9.420625,2.0,4.0,16.0,0.0,10.0934,2.0,4.0,4.0
0,21,0.7777777777777778,0.2222222222222222,0,19.12955555555556,1.0,5.0,10,0,15.869142857142858,2.0,4.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9090909090909092,0.09090909090909093,0,19.38333333333334,2.0,6.0,9,0,28.2398,2.0,6.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,11,0.2758620689655172,0.7241379310344828,0,7.2585,1.2,2.0,7,0,8.328714285714286,2.0,2.0,12,0.0,8.433,1.0,2.0,4.0,0.0,6.25,2.0,2.0,4.0,0.0,9.658333333333333,1.0,2.0,7.0
0,18,0.9682539682539684,0.03174603174603174,0,12.0915,2.0,4.0,9,0,15.725,2.0,4.0,5,0.0,14.9988,2.0,4.0,9.0,0.0,15.31225,2.0,4.0,13.0,0.0,12.58333333333333,2.0,4.0,11.0
0,7,0.75,0.25,0,1.18325,2.0,1.0,5,0,1.475,2.0,1.0,7,0.0,1.1634,2.0,1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.1875,0.8125,0,1.244666666666667,1.0,1.0,4,0,0.9079999999999999,1.0,1.0,6,0.0,0.8066000000000001,1.2,1.0,5.0,0.0,0.6829999999999999,0.0,1.0,7.0,0.0,0.483,2.0,1.0,7.0
0,19,0.9375,0.0625,0,6.9834999999999985,2.0,3.0,6,0,7.394333333333333,2.0,3.0,5,0.0,6.004,2.0,3.0,6.0,0.0,7.5,2.0,3.0,6.0,0.0,6.55,1.2,3.0,10.0
0,8,0.9747899159663864,0.02521008403361345,0,3.2088947368421046,1.0,1.0,12,0,2.6971666666666665,2.0,1.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9775280898876404,0.02247191011235955,0,11.876142857142858,2.0,2.0,10,0,13.07966666666667,2.0,2.0,3,0.0,12.20825,2.0,2.0,8.0,0.0,13.968,2.0,2.0,5.0,0.0,11.7944,2.0,1.0,5.0
0,18,0.96,0.04,0,4.761333333333334,2.0,1.0,5,0,4.3668,2.0,1.0,15,0.0,4.6,1.0,1.0,7.0,0.0,4.527666666666667,2.0,1.0,6.0,0.0,4.637499999999998,2.0,1.0,5.0
0,11,0.8333333333333334,0.1666666666666667,0,22.55,2.0,8.0,5,0,23.18775,2.0,8.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.2777777777777778,0.7222222222222222,0,15.9085,2.0,6.0,13,0,13.67766666666667,0.0,6.0,5,0.0,15.142000000000001,1.2,6.0,7.0,0.0,13.633,0.0,6.0,9.0,0.0,13.05,0.0,6.0,7.0
0,7,0.5384615384615384,0.4615384615384616,0,17.03333333333333,2.0,3.0,5,0,16.09175,1.0,3.0,2,0.0,13.9301,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9056603773584906,0.09433962264150944,0,2.25825,2.0,1.0,4,0,1.6915,2.0,1.0,3,0.0,2.65275,2.0,1.0,10.0,0.0,3.1039999999999996,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.84,0.16,0,7.2085,1.5,3.0,4,0,6.382999999999999,2.0,3.0,5,0.0,7.188142857142857,2.0,3.0,5.0,0.0,7.3303636363636375,1.0,3.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.2105263157894737,0.7894736842105263,0,12.681,2.0,4.0,6,0,12.6432,2.0,4.0,11,0.0,11.7534,2.0,4.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.7222222222222222,0.2777777777777778,0,12.86683333333333,2.0,4.0,8,0,12.1085,2.0,4.0,5,0.0,12.05625,2.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.6111111111111112,0.3888888888888889,0,15.078,2.0,5.0,4,0,14.72,2.0,5.0,5,0.0,14.47783333333333,2.0,5.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9285714285714286,0.07142857142857142,0,14.14175,2.0,4.0,3,0,38.84175,2.0,12.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.5555555555555556,0.4444444444444444,0,16.15,2.0,4.0,1,0,13.66185714285714,2.0,4.0,11,0.0,13.1902,2.0,4.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.9285714285714286,0.07142857142857142,0,5.1568,2.0,2.0,5,0,5.0415,2.0,2.0,6,0.0,5.175,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9411764705882352,0.05882352941176471,0,33.24455555555556,2.0,8.0,5,0,28.3934,2.0,6.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.3584905660377358,0.6415094339622641,0,9.886166666666666,2.0,2.0,10,0,9.802571428571428,1.2,2.0,4,0.0,10.340428571428571,2.0,2.0,8.0,0.0,8.423714285714286,2.0,2.0,12.0,0.0,11.29175,2.0,2.0,8.0
0,18,0.8571428571428571,0.1428571428571428,0,7.392,2.0,1.0,2,0,8.8665,2.0,1.0,2,0.0,10.075,1.2,2.0,8.0,0.0,11.0934,2.0,2.0,3.0,0.0,10.8165,2.0,2.0,6.0
0,7,0.6829268292682927,0.3170731707317073,0,2.67925,2.0,1.0,6,0,3.808250000000001,2.0,1.0,8,0.0,3.502125,2.0,1.0,12.0,0.0,2.825,2.0,1.0,4.0,0.0,4.313833333333333,1.0,1.0,7.0
0,10,0.8421052631578947,0.1578947368421052,0,7.936166666666666,2.0,3.0,15,0,8.3085,2.0,4.0,5,0.0,8.572333333333333,2.0,3.0,9.0,0.0,7.933,1.2,4.0,5.0,0.0,8.5,2.0,3.0,7.0
0,18,0.9166666666666666,0.08333333333333333,0,12.414000000000001,1.0,3.0,3,0,14.27233333333333,2.0,5.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9302325581395348,0.06976744186046513,0,6.60825,2.0,2.0,4,0,7.855555555555557,2.0,2.0,7,0.0,8.2768,2.0,2.0,4.0,0.0,8.197571428571427,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9473684210526316,0.05263157894736842,0,60.5114375,2.0,8.0,5,0,53.4,2.0,14.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.8125,0.1875,0,26.5166,2.0,6.0,4,0,27.025,1.2,6.0,4,0.0,26.9664,2.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.8333333333333334,0.1666666666666667,0,16.38883333333333,2.5,6.0,4,0,17.6832,2.0,8.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9166666666666666,0.08333333333333333,0,4.0755333333333335,2.0,1.0,9,0,4.4134,2.0,1.0,7,0.0,4.966666666666666,2.0,1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.75,0.25,0,6.899999999999999,2.0,2.0,3,0,6.1788181818181815,2.0,2.0,4,0.0,7.438666666666667,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,20,0.9090909090909092,0.09090909090909093,0,4.866666666666667,2.0,2.0,4,0,4.75,2.0,2.0,3,0.0,3.5165,1.2,2.0,4.0,0.0,4.0166,2.0,2.0,5.0,0.0,3.67075,2.0,2.0,5.0
0,7,0.2619047619047619,0.7380952380952381,0,10.689,0.0,2.0,4,0,11.108823529411769,2.0,3.0,6,0.0,9.1566,0.0,2.0,3.0,0.0,8.9466,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.96875,0.03125,0,15.74915,2.0,4.0,5,0,12.8,2.0,5.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.5384615384615384,0.4615384615384616,0,5.272,2.0,3.0,4,0,5.1915,2.0,3.0,3,0.0,8.225,2.0,-1.0,9.0,0.0,5.233000000000001,0.0,3.0,7.0,0.0,5.7234,2.0,3.0,4.0
0,19,0.9696969696969696,0.0303030303030303,0,4.2,2.0,3.0,8,0,6.217000000000001,2.0,3.0,1,0.0,4.9830000000000005,2.0,3.0,12.0,0.0,5.2585,1.2,3.0,3.0,0.0,6.385999999999999,2.0,3.0,4.0
0,8,0.9565217391304348,0.043478260869565216,0,5.2334999999999985,2.0,3.0,6,0,5.95,2.0,3.0,3,0.0,6.00825,2.0,3.0,4.0,0.0,5.8888333333333325,2.0,3.0,5.0,0.0,5.43,2.0,3.0,5.0
0,8,0.991150442477876,0.008849557522123894,0,15.91668,2.0,6.0,10,0,16.48027272727273,2.0,8.0,7,0.0,10.683,2.0,6.0,2.0,0.0,13.60558333333333,2.0,6.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.3333333333333333,0.6666666666666666,0,6.566666666666666,2.0,2.0,4,0,6.575125,1.0,2.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.6326530612244898,0.3673469387755102,0,4.3,2.0,1.0,5,0,8.222333333333333,2.0,4.0,14,0.0,10.583,2.0,6.0,5.0,0.0,45.87766666666667,2.0,16.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.8823529411764706,0.1176470588235294,0,22.410999999999998,2.0,9.0,2,0,22.16275,2.0,9.0,4,0.0,22.789,2.0,7.0,7.0,0.0,23.9165,2.0,9.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.5,0.5,0,17.2466,2.0,5.0,11,0,15.60309090909091,2.0,6.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,19,0.98,0.02,0,14.4085,1.2,6.0,4,0,13.2125,2.0,5.0,5,0.0,14.65,1.2,6.0,4.0,0.0,13.16875,2.0,6.0,15.0,0.0,12.995,1.0,6.0,6.0
0,13,0.047619047619047616,0.9523809523809524,0,6.2334,0.0,2.0,4,0,7.116714285714287,2.0,2.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.4,0.6,0,8.636333333333333,2.0,3.0,7,0,9.517000000000001,1.0,3.0,6,0.0,7.921,2.0,3.0,7.0,0.0,8.6835,2.0,3.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.8461538461538461,0.1538461538461538,0,16.0634,2.0,4.0,8,0,16.33725,2.0,4.0,5,0.0,14.710999999999999,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9844961240310076,0.01550387596899225,0,14.20666666666667,2.0,5.0,6,0,15.191666666666661,2.0,5.0,5,0.0,15.12508333333333,2.0,5.0,5.0,0.0,12.206916666666661,2.0,5.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.5555555555555556,0.4444444444444444,0,5.8636,2.0,1.0,5,0,6.2334999999999985,2.0,1.0,5,0.0,6.275,2.0,-1.0,3.0,0.0,6.55825,2.0,1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9047619047619048,0.09523809523809523,0,9.52925,2.0,3.0,4,0,8.338999999999999,2.0,3.0,7,0.0,8.412749999999999,2.0,3.0,6.0,0.0,8.225,2.0,3.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.7692307692307693,0.2307692307692308,0,13.23366666666667,3.0,3.0,5,0,13.6855,2.0,3.0,6,0.0,14.55,2.0,3.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.84,0.16,0,3.25,2.0,1.0,3,0,3.14575,2.0,1.0,11,0.0,3.75,1.2,2.0,5.0,0.0,3.26,2.0,1.0,9.0,0.0,5.725,2.0,2.0,6.0
0,9,0.1111111111111111,0.8888888888888888,0,14.333,0.0,5.0,4,0,11.01818181818182,1.0,3.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.9375,0.0625,0,5.3835,1.5,3.0,4,0,6.248666666666668,3.0,3.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.3414634146341464,0.6585365853658537,0,12.439,2.0,3.0,3,0,10.12708333333333,2.0,3.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.5714285714285714,0.38095238095238104,0,4.114285714285715,2.0,1.0,7,0,2.858,1.0,1.0,6,0.0,2.917,1.0,1.0,6.0,0.0,2.8833333333333333,1.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,6,0.9310344827586208,0.06896551724137931,0,12.700761904761901,2.0,5.0,6,0,12.839,1.0,5.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9583333333333334,0.041666666666666664,0,12.8132,2.0,3.0,8,0,13.5335,2.0,3.0,6,0.0,17.3,2.0,3.0,7.0,0.0,15.4835,2.0,3.0,10.0,0.0,17.183,2.0,3.0,3.0
0,8,0.967741935483871,0.03225806451612903,0,24.868625,2.0,7.0,15,0,28.373,2.0,7.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.6,0.4,0,4.5169999999999995,2.0,3.0,7,0,5.8915,1.0,3.0,11,0.0,7.55,2.0,3.0,3.0,0.0,5.387111111111111,2.0,3.0,3.0,0.0,3.55,1.2,3.0,5.0
0,9,0.8777777777777778,0.1111111111111111,0,9.846761904761905,3.0,1.0,26,0,6.4415,1.2,1.0,7,0.0,14.94575,1.0,2.0,6.0,0.0,9.930049999999998,2.0,1.0,14.0,0.0,16.6415,2.0,1.0,6.0
0,14,0.282051282051282,0.7179487179487181,0,2.8335,0.0,1.0,4,0,3.228,0.0,1.0,5,0.0,4.299833333333333,2.0,1.0,10.0,0.0,3.626399999999999,2.0,1.0,4.0,0.0,3.922166666666667,2.0,1.0,5.0
0,10,0.4705882352941176,0.5294117647058824,0,13.0,0.0,5.0,4,0,14.47783333333333,2.0,5.0,9,0.0,32.533,1.0,7.0,3.0,0.0,13.84466666666667,2.0,5.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9285714285714286,0.07142857142857142,0,67.55,2.0,24.0,3,0,11.19088888888889,2.0,4.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.5,0.5,0,9.161,2.0,5.0,5,0,8.616499999999998,1.8,5.0,8,0.0,8.3335,2.0,4.0,5.0,0.0,9.183,0.0,4.0,8.0,0.0,9.699666666666667,1.2,5.0,4.0
0,15,0.25,0.75,0,12.72783333333333,2.0,5.0,9,0,14.275,0.0,5.0,11,0.0,15.53333333333333,2.0,5.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,11,0.7931034482758621,0.2068965517241379,0,11.27366666666667,2.0,3.0,13,0,10.95,2.0,4.0,7,0.0,11.912375,2.0,4.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.9333333333333332,0.06666666666666668,0,23.28333333333333,2.0,7.0,9,0,29.28018181818182,2.0,8.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.07142857142857142,0.9285714285714286,0,3.4049,2.0,1.0,5,0,2.676142857142857,1.2,1.0,4,0.0,2.5665,0.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9090909090909092,0.09090909090909093,0,26.95566666666667,2.0,7.0,9,0,31.289625,2.0,7.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.8333333333333334,0.1666666666666667,0,11.55816666666667,2.0,3.0,7,0,10.339,2.0,3.0,3,0.0,14.45033333333333,2.0,3.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.3333333333333333,0.6666666666666666,0,24.4166,2.0,6.0,2,0,23.84716666666667,2.0,6.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9629629629629628,0.03703703703703703,0,16.9195,2.0,4.0,5,0,15.6634,2.0,4.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.1714285714285714,0.8285714285714286,0,3.517,0.0,1.0,5,0,2.372,0.0,2.0,5,0.0,2.0268,2.0,1.0,7.0,0.0,2.85,2.0,-1.0,4.0,0.0,2.033,0.0,2.0,4.0
0,13,0.2631578947368421,0.7368421052631579,0,3.007545454545455,2.0,2.0,8,0,3.033,2.0,2.0,6,0.0,2.8085,0.0,2.0,5.0,0.0,2.8415,1.2,2.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,22,0.96875,0.03125,0,8.074857142857143,2.0,3.0,3,0,8.404125,1.0,3.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.8518518518518519,0.1481481481481481,0,17.275,2.0,5.0,5,0,18.1156,2.0,5.0,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.7777777777777778,0.2222222222222222,0,8.683499999999999,2.0,4.0,4,0,8.058,0.0,4.0,10,0.0,7.7835,2.0,4.0,6.0,0.0,8.52075,2.0,4.0,7.0,0.0,8.667,1.2,4.0,7.0
0,12,0.2,0.8,0,2.539,0.0,1.0,6,0,3.450111111111111,2.0,1.0,10,0.0,2.11675,1.2,1.0,7.0,0.0,2.49,2.0,1.0,9.0,0.0,1.2266,1.0,1.0,6.0
0,17,0.7857142857142857,0.2142857142857143,0,14.468875,2.0,4.0,10,0,15.71,1.0,4.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,20,0.987012987012987,0.012987012987012991,0,10.1033,1.0,3.0,1,0,10.63333333333333,2.0,2.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.9333333333333332,0.06666666666666668,0,8.929,1.0,3.0,5,0,6.814285714285713,2.0,3.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.131578947368421,0.8684210526315791,0,14.785,1.0,5.0,10,0,23.125,1.0,5.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.4883720930232558,0.5116279069767442,0,4.1415000000000015,2.0,1.0,6,0,3.0026666666666664,1.2,1.0,3,0.0,4.960199999999999,2.0,1.0,5.0,0.0,3.6375,2.0,1.0,8.0,0.0,5.2666,2.0,1.0,6.0
0,8,0.9777777777777776,0.02222222222222222,0,6.891749999999999,3.0,4.0,9,0,5.7634,3.0,4.0,2,0.0,5.217000000000001,2.0,4.0,1.0,0.0,4.5466,3.0,4.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8947368421052632,0.1052631578947368,0,12.08333333333333,2.0,4.0,10,0,12.389000000000001,1.2,4.0,3,0.0,12.83616666666667,2.0,4.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.9936305732484076,0.006369426751592357,0,20.41289795918367,2.0,6.0,10,0,22.6792,2.0,6.0,7,0.0,22.07,2.0,4.0,10.0,0.0,25.31072727272727,2.0,6.0,9.0,0.0,19.244807692307692,2.0,1.0,10.0
0,18,0.7948717948717948,0.2051282051282051,0,20.2796923076923,2.0,4.0,5,0,21.7566,2.0,5.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.7142857142857143,0.2857142857142857,0,17.1,2.0,3.0,6,0,16.29042857142857,2.0,3.0,7,0.0,12.409571428571429,2.0,3.0,5.0,0.0,11.9835,2.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.5555555555555556,0.4444444444444444,0,9.07905,1.0,4.0,8,0,10.607999999999999,2.0,3.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,19,0.9142857142857144,0.08571428571428573,0,12.317,2.0,2.0,10,0,9.15,2.0,2.0,5,0.0,11.061,1.2,2.0,3.0,0.0,9.844666666666667,2.0,2.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,19,0.912280701754386,0.08771929824561403,0,2.7436,2.0,1.0,8,0,3.083,2.0,1.0,5,0.0,2.1585,2.0,1.0,5.0,0.0,2.83725,2.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8360655737704918,0.1639344262295082,0,2.12,2.0,1.0,10,0,1.6222222222222218,2.0,1.0,11,0.0,1.25,0.0,1.0,5.0,0.0,1.8503333333333332,1.0,1.0,11.0,0.0,1.49,1.0,1.0,5.0
