route_list,hour_,route_id,route_dir,origin_station_name,origin_station_id,destination_station_name,destination_station_id,transfer_time,vehicle_flag_list,cc,avg_time,origin_date,full_price,origin_hour,via_stations,hourly_cnt,normal_cnt,normal_ratio,eld_cnt,eld_ratio,cnt_rnk,od_ratio
114#1,07,114,1,三元里大道中站,10004131,越秀公园站,10009636,0,0,5,17.07,2022-03-31,1.2,2022-03-31#07,6.0,14,19,0.5588235294117647,15,0.4411764705882353,3,0.2380952380952381
432#0,07,432,0,三元里大道中站,10004131,越秀公园站,10001391,0,0,5,18.5366,2022-03-31,1.2,2022-03-31#07,6.0,7,19,0.5588235294117647,15,0.4411764705882353,4,0.2380952380952381
119#1,07,119,1,三元里大道中站,10004131,越秀公园站,10009636,0,0,1,16.417,2022-03-31,0.0,2022-03-31#07,6.0,15,19,0.5588235294117647,15,0.4411764705882353,5,0.04761904761904762
830#0,11,830,0,三角市站,10004113,文明路站,10000505,0,0,8,3.8501250000000002,2022-03-31,1.2,2022-03-31#11,2.0,11,7,0.21875,25,0.78125,1,0.2962962962962963
1630#0,11,1630,0,三角市站,10004113,文明路站,10000505,0,0,7,4.383285714285714,2022-03-31,2.0,2022-03-31#11,2.0,6,7,0.21875,25,0.78125,2,0.2592592592592592
112#0,11,112,0,三角市站,10004113,文明路站,10000503,0,0,5,3.1966,2022-03-31,0.0,2022-03-31#11,2.0,6,7,0.21875,25,0.78125,3,0.1851851851851852
428#0,11,428,0,三角市站,10004113,文明路站,10000503,0,0,4,3.425,2022-03-31,0.6,2022-03-31#11,1.0,3,7,0.21875,25,0.78125,4,0.1481481481481481
725#0,11,725,0,三角市站,10004113,文明路站,10000505,0,0,3,3.661,2022-03-31,0.0,2022-03-31#11,2.0,5,7,0.21875,25,0.78125,5,0.1111111111111111
1390#0,07,1390,0,上步村（地铁上步）站,10004264,克山站,10006039,0,0,5,16.2666,2022-03-31,2.0,2022-03-31#07,7.0,11,29,0.8529411764705882,5,0.1470588235294118,2,0.2380952380952381
910#1,07,910,1,上步村（地铁上步）站,10004264,克山站,10006038,0,0,6,17.95833333333333,2022-03-31,2.0,2022-03-31#07,7.0,10,29,0.8529411764705882,5,0.1470588235294118,1,0.2857142857142857
197#1,07,197,1,上步村（地铁上步）站,10004263,克山站,10006038,0,0,2,18.3835,2022-03-31,1.2,2022-03-31#07,7.0,6,29,0.8529411764705882,5,0.1470588235294118,5,0.09523809523809525
2252#0,07,2252,0,上步村（地铁上步）站,10004264,克山站,10006039,0,0,3,16.84433333333333,2022-03-31,1.2,2022-03-31#07,7.0,9,29,0.8529411764705882,5,0.1470588235294118,4,0.1428571428571428
64#1,07,64,1,上步村（地铁上步）站,10004264,克山站,10006038,0,0,5,16.98,2022-03-31,1.2,2022-03-31#07,6.0,7,29,0.8529411764705882,5,0.1470588235294118,3,0.2380952380952381
1390#0,07,1390,0,上步村（地铁上步）站,10004264,同德乡（地铁同德）站,10006485,0,0,11,2.416636363636364,2022-03-31,1.0,2022-03-31#07,1.0,11,58,0.7733333333333333,17,0.2266666666666666,2,0.2682926829268293
2252#0,07,2252,0,上步村（地铁上步）站,10004264,同德乡（地铁同德）站,10006485,0,0,8,2.139625,2022-03-31,1.0,2022-03-31#07,1.0,9,58,0.7733333333333333,17,0.2266666666666666,3,0.1951219512195122
2290#0,07,2290,0,上步村（地铁上步）站,10004264,同德乡（地铁同德）站,10006485,0,0,11,2.256090909090909,2022-03-31,1.2,2022-03-31#07,1.0,11,58,0.7733333333333333,17,0.2266666666666666,1,0.2682926829268293
148#1,07,148,1,上步村（地铁上步）站,10004264,同德乡（地铁同德）站,10006485,0,0,5,2.5667999999999997,2022-03-31,1.0,2022-03-31#07,1.0,6,58,0.7733333333333333,17,0.2266666666666666,5,0.1219512195121951
910#1,07,910,1,上步村（地铁上步）站,10004264,同德乡（地铁同德）站,10006485,0,0,6,2.727833333333333,2022-03-31,1.0,2022-03-31#07,1.0,10,58,0.7733333333333333,17,0.2266666666666666,4,0.1463414634146341
759#1,08,759,1,上社站,10004302,体育中心站,10000266,0,0,5,29.5236,2022-03-31,2.0,2022-03-31#08,5.0,22,174,0.9830508474576272,3,0.01694915254237288,5,0.04
714#1,08,714,1,上社站,10004302,体育中心站,10000268,0,0,9,33.47577777777778,2022-03-31,2.0,2022-03-31#08,5.0,5,174,0.9830508474576272,3,0.01694915254237288,4,0.072
724#1,08,724,1,上社站,10004298,体育中心站,10000262,0,0,13,30.29361538461539,2022-03-31,1.2,2022-03-31#08,5.0,14,174,0.9830508474576272,3,0.01694915254237288,3,0.104
732#1,08,732,1,上社站,10004300,体育中心站,10000264,0,0,18,30.84733333333334,2022-03-31,1.2,2022-03-31#08,5.0,4,174,0.9830508474576272,3,0.01694915254237288,2,0.144
713#1,08,713,1,上社站,10004302,体育中心站,10000268,0,0,80,30.80834999999999,2022-03-31,2.0,2022-03-31#08,5.0,17,174,0.9830508474576272,3,0.01694915254237288,1,0.64
713#0,09,713,0,上社站,10004301,棠下村站,10003220,0,0,21,9.529285714285715,2022-03-31,2.0,2022-03-31#09,2.0,12,20,0.8695652173913043,3,0.1304347826086956,1,1.0
713#0,10,713,0,上社站,10004301,棠下村站,10003220,0,0,22,12.26136363636364,2022-03-31,2.0,2022-03-31#10,2.0,12,17,0.7391304347826086,6,0.2608695652173913,1,1.0
253#1,09,253,1,东圃石溪村站,10009293,东圃站,10002575,0,0,12,2.344583333333333,2022-03-31,2.0,2022-03-31#09,1.0,10,69,0.9857142857142858,1,0.01428571428571428,1,0.4285714285714285
758#0,09,758,0,东圃石溪村站,10009293,东圃站,10002575,0,0,8,2.202125,2022-03-31,2.0,2022-03-31#09,1.0,5,69,0.9857142857142858,1,0.01428571428571428,2,0.2857142857142857
703#1,09,703,1,东圃石溪村站,10009293,东圃站,10002575,0,0,5,2.4266,2022-03-31,1.2,2022-03-31#09,1.0,4,69,0.9857142857142858,1,0.01428571428571428,3,0.1785714285714286
2270#1,09,2270,1,东圃石溪村站,10009293,东圃站,10002575,0,0,1,1.917,2022-03-31,1.2,2022-03-31#09,1.0,3,69,0.9857142857142858,1,0.01428571428571428,5,0.03571428571428571
870#0,09,870,0,东圃石溪村站,10009293,东圃站,10002575,0,0,2,2.033,2022-03-31,2.0,2022-03-31#09,1.0,4,69,0.9857142857142858,1,0.01428571428571428,4,0.07142857142857142
713#1,18,713,1,东圃镇站,10002584,上社站,10004302,0,0,35,17.20905714285714,2022-03-31,2.0,2022-03-31#18,6.0,10,35,0.9722222222222222,1,0.02777777777777778,1,1.0
713#1,08,713,1,东圃镇站,10002584,学院站,10001021,0,0,28,16.98928571428572,2022-03-31,2.0,2022-03-31#08,5.0,12,29,0.9666666666666668,1,0.03333333333333333,1,1.0
50636#0,09,50636,0,东塱站,10002534,橡胶新村站,10026909,0,0,1,8.15,2022-03-31,3.0,2022-03-31#09,1.0,1,86,0.9555555555555556,4,0.04444444444444445,4,0.02439024390243903
60411#1,09,60411,1,东塱站,10002534,橡胶新村站,10027757,0,0,20,9.805800000000001,2022-03-31,2.0,2022-03-31#09,NULL,5,86,0.9555555555555556,4,0.04444444444444445,1,0.4878048780487805
137#1,09,137,1,东塱站,10002534,橡胶新村站,10027757,0,0,12,10.81941666666667,2022-03-31,2.0,2022-03-31#09,4.0,4,86,0.9555555555555556,4,0.04444444444444445,2,0.2926829268292683
12590#0,09,12590,0,东塱站,10002534,橡胶新村站,10026909,0,0,8,11.27925,2022-03-31,2.0,2022-03-31#09,NULL,5,86,0.9555555555555556,4,0.04444444444444445,3,0.1951219512195122
5810#0,07,5810,0,东漖镇站,10002518,坑口地铁站（芳村客运站）,10006051,0,0,9,4.085111111111112,2022-03-31,2.0,2022-03-31#07,2.0,7,142,0.7675675675675676,43,0.2324324324324324,1,0.3333333333333333
391#1,07,391,1,东漖镇站,10002518,坑口地铁站（芳村客运站）,10006051,0,0,9,4.244333333333334,2022-03-31,2.0,2022-03-31#07,2.0,8,142,0.7675675675675676,43,0.2324324324324324,2,0.3333333333333333
7630#0,07,7630,0,东漖镇站,10002518,坑口地铁站（芳村客运站）,10006051,0,0,9,4.333333333333333,2022-03-31,2.0,2022-03-31#07,2.0,15,142,0.7675675675675676,43,0.2324324324324324,3,0.3333333333333333
1530#0,18,1530,0,东风中路站,10002472,富力半岛花园站,10002822,0,0,6,20.73333333333333,2022-03-31,2.0,2022-03-31#18,6.0,5,40,0.975609756097561,1,0.02439024390243903,4,0.1538461538461539
759#1,18,759,1,东风中路站,10002472,富力半岛花园站,10002820,0,0,8,24.699875,2022-03-31,2.0,2022-03-31#18,6.0,6,40,0.975609756097561,1,0.02439024390243903,3,0.2051282051282051
387#0,18,387,0,东风中路站,10002472,富力半岛花园站,10002822,0,0,13,22.52938461538461,2022-03-31,2.0,2022-03-31#18,4.0,4,40,0.975609756097561,1,0.02439024390243903,1,0.3333333333333333
2230#1,18,2230,1,东风中路站,10002472,富力半岛花园站,10002822,0,0,12,22.07075,2022-03-31,2.0,2022-03-31#18,6.0,5,40,0.975609756097561,1,0.02439024390243903,2,0.3076923076923077
121#1,10,121,1,中山七路站,10000107,荔湾路口站,10009544,0,0,3,5.388666666666666,2022-03-31,1.2,2022-03-31#10,2.0,5,5,0.1470588235294118,29,0.8529411764705882,5,0.1304347826086956
110#0,10,110,0,中山七路站,10009489,荔湾路口站,10009544,0,0,3,4.267,2022-03-31,1.0,2022-03-31#10,2.0,7,5,0.1470588235294118,29,0.8529411764705882,4,0.1304347826086956
104#0,10,104,0,中山七路站,10000107,荔湾路口站,10009544,0,0,3,5.978000000000001,2022-03-31,0.0,2022-03-31#10,2.0,4,5,0.1470588235294118,29,0.8529411764705882,3,0.1304347826086956
130#1,10,130,1,中山七路站,10000107,荔湾路口站,10009544,0,0,7,5.737857142857143,2022-03-31,2.0,2022-03-31#10,2.0,5,5,0.1470588235294118,29,0.8529411764705882,2,0.3043478260869565
113#0,10,113,0,中山七路站,10009489,荔湾路口站,10004650,0,0,7,5.152571428571429,2022-03-31,1.2,2022-03-31#10,NULL,9,5,0.1470588235294118,29,0.8529411764705882,1,0.3043478260869565
1510#0,16,1510,0,中山七路站,10000107,荔湾路口站,10004650,0,0,8,9.347749999999998,2022-03-31,1.2,2022-03-31#16,2.0,12,9,0.2045454545454546,35,0.7954545454545454,2,0.2580645161290323
113#0,16,113,0,中山七路站,10009489,荔湾路口站,10004650,0,0,9,7.559222222222222,2022-03-31,2.0,2022-03-31#16,NULL,9,9,0.2045454545454546,35,0.7954545454545454,1,0.2903225806451613
139#1,16,139,1,中山七路站,10000107,荔湾路口站,10004650,0,0,3,9.188666666666668,2022-03-31,1.2,2022-03-31#16,2.0,6,9,0.2045454545454546,35,0.7954545454545454,5,0.09677419354838708
130#1,16,130,1,中山七路站,10000107,荔湾路口站,10009544,0,0,5,6.7632,2022-03-31,1.0,2022-03-31#16,2.0,6,9,0.2045454545454546,35,0.7954545454545454,4,0.1612903225806452
121#1,16,121,1,中山七路站,10000107,荔湾路口站,10009544,0,0,6,8.697166666666668,2022-03-31,2.0,2022-03-31#16,2.0,4,9,0.2045454545454546,35,0.7954545454545454,3,0.1935483870967742
729#1,08,729,1,中山大学站,10000098,广州大桥北（五羊邨）站,10000549,0,0,2,18.092,2022-03-31,2.0,2022-03-31#08,4.0,4,26,0.8666666666666667,4,0.1333333333333333,4,0.09090909090909093
745#0,08,745,0,中山大学站,10000098,广州大桥北（五羊邨）站,10000549,0,0,3,19.417,2022-03-31,1.2,2022-03-31#08,4.0,8,26,0.8666666666666667,4,0.1333333333333333,3,0.1363636363636364
225#0,08,225,0,中山大学站,10000098,广州大桥北（五羊邨）站,10000549,0,0,7,24.39771428571428,2022-03-31,1.2,2022-03-31#08,4.0,6,26,0.8666666666666667,4,0.1333333333333333,2,0.3181818181818182
2271#1,08,2271,1,中山大学站,10000098,广州大桥北（五羊邨）站,10000546,0,0,10,19.3885,2022-03-31,2.0,2022-03-31#08,4.0,7,26,0.8666666666666667,4,0.1333333333333333,1,0.4545454545454545
131#1,08,131,1,中山纪念堂（市总工会）站,10021255,广医站,10003035,0,0,8,2.072875,2022-03-31,2.0,2022-03-31#08,1.0,10,235,0.9437751004016064,12,0.04819277108433735,5,0.1454545454545454
759#1,08,759,1,中山纪念堂（市总工会）站,10009433,广医站,10009029,0,0,8,2.6105,2022-03-31,2.0,2022-03-31#08,1.0,8,235,0.9437751004016064,12,0.04819277108433735,4,0.1454545454545454
2230#1,08,2230,1,中山纪念堂（市总工会）站,10021255,广医站,10009029,0,0,19,2.7263684210526318,2022-03-31,2.0,2022-03-31#08,1.0,7,235,0.9437751004016064,12,0.04819277108433735,1,0.3454545454545455
258#1,08,258,1,中山纪念堂（市总工会）站,10021255,广医站,10003037,0,0,11,1.6848181818181809,2022-03-31,2.0,2022-03-31#08,1.0,6,235,0.9437751004016064,12,0.04819277108433735,2,0.2
82#0,08,82,0,中山纪念堂（市总工会）站,10021255,广医站,10009029,0,0,9,2.551888888888889,2022-03-31,2.0,2022-03-31#08,1.0,3,235,0.9437751004016064,12,0.04819277108433735,3,0.1636363636363636
1313#1,17,1313,1,中颐创意产业园站,10024570,百越广场南门站,11673,0,0,29,17.47296551724138,2022-03-31,2.0,2022-03-31#17,6.0,8,63,0.9692307692307692,2,0.03076923076923077,1,1.0
262#0,08,262,0,云景花园站,10001419,天河客运站总站,10000305,0,0,12,13.30708333333333,2022-03-31,2.0,2022-03-31#08,4.0,6,33,0.9705882352941176,1,0.02941176470588235,1,0.5714285714285714
7590#0,08,7590,0,云景花园站,10001419,天河客运站总站,10000305,0,0,9,12.04066666666666,2022-03-31,2.0,2022-03-31#08,3.0,4,33,0.9705882352941176,1,0.02941176470588235,2,0.4285714285714285
1292#0,08,1292,0,仑头总站,10009058,园艺场站,10001339,0,0,57,31.21698245614036,2022-03-31,2.0,2022-03-31#08,11.0,1,64,0.9696969696969696,2,0.0303030303030303,1,1.0
51652#0,08,51652,0,仑头路口站,10003365,琶洲站,10003821,0,0,20,8.6109,2022-03-31,3.0,2022-03-31#08,1.0,5,83,0.976470588235294,2,0.02352941176470588,1,0.3773584905660378
204#0,08,204,0,仑头路口站,10003365,琶洲站,10003821,0,0,19,19.53410526315789,2022-03-31,1.0,2022-03-31#08,3.0,5,83,0.976470588235294,2,0.02352941176470588,2,0.3584905660377358
417#0,08,417,0,仑头路口站,10003365,琶洲站,233061,0,0,8,19.573,2022-03-31,1.0,2022-03-31#08,4.0,5,83,0.976470588235294,2,0.02352941176470588,3,0.1509433962264151
49191#0,08,49191,0,仑头路口站,10003364,琶洲站,10003821,0,0,6,8.8665,2022-03-31,3.0,2022-03-31#08,1.0,1,83,0.976470588235294,2,0.02352941176470588,4,0.1132075471698113
204#0,09,204,0,仑头路口站,10003365,琶洲站,10003821,0,0,19,18.15963157894737,2022-03-31,1.0,2022-03-31#09,3.0,4,46,0.9583333333333334,2,0.04166666666666666,1,0.5135135135135135
51652#0,09,51652,0,仑头路口站,10003365,琶洲站,10003821,0,0,13,7.437307692307692,2022-03-31,3.0,2022-03-31#09,1.0,3,46,0.9583333333333334,2,0.04166666666666666,2,0.3513513513513514
417#0,09,417,0,仑头路口站,10003365,琶洲站,233061,0,0,5,17.55,2022-03-31,1.0,2022-03-31#09,4.0,7,46,0.9583333333333334,2,0.04166666666666666,3,0.1351351351351351
260#1,07,260,1,保利红棉花园站,10001921,南村站,10003582,0,0,9,12.34266666666667,2022-03-31,2.0,2022-03-31#07,5.0,7,19,0.8260869565217391,4,0.1739130434782609,1,0.4285714285714285
1391#1,07,1391,1,保利红棉花园站,10001921,南村站,10003584,0,0,8,14.600125,2022-03-31,2.0,2022-03-31#07,5.0,4,19,0.8260869565217391,4,0.1739130434782609,2,0.3809523809523809
169#0,07,169,0,保利红棉花园站,10001921,南村站,10003584,0,0,3,15.01666666666667,2022-03-31,2.0,2022-03-31#07,5.0,4,19,0.8260869565217391,4,0.1739130434782609,3,0.1428571428571428
102#0,07,102,0,保利红棉花园站,10001921,南村站,10003584,0,0,1,14.117,2022-03-31,2.0,2022-03-31#07,5.0,5,19,0.8260869565217391,4,0.1739130434782609,4,0.04761904761904762
102#0,08,102,0,保利红棉花园站,10001921,礼岗（省口腔医院）站,10004623,0,0,2,8.1,2022-03-31,1.0,2022-03-31#08,3.0,5,7,0.2592592592592592,20,0.7407407407407407,5,0.08333333333333333
171#0,08,171,0,保利红棉花园站,10001921,礼岗（省口腔医院）站,10009592,0,0,4,10.2665,2022-03-31,1.2,2022-03-31#08,3.0,6,7,0.2592592592592592,20,0.7407407407407407,4,0.1666666666666667
260#1,08,260,1,保利红棉花园站,10001921,礼岗（省口腔医院）站,10004623,0,0,4,9.024750000000001,2022-03-31,1.0,2022-03-31#08,3.0,6,7,0.2592592592592592,20,0.7407407407407407,3,0.1666666666666667
1391#1,08,1391,1,保利红棉花园站,10001921,礼岗（省口腔医院）站,10004623,0,0,5,8.0098,2022-03-31,2.0,2022-03-31#08,3.0,6,7,0.2592592592592592,20,0.7407407407407407,2,0.2083333333333333
1710#1,08,1710,1,保利红棉花园站,10001921,礼岗（省口腔医院）站,10009592,0,0,9,9.062888888888889,2022-03-31,1.2,2022-03-31#08,3.0,5,7,0.2592592592592592,20,0.7407407407407407,1,0.375
1550#0,10,1550,0,信和广场（昌岗中路）站,10000968,西基东站,10000582,0,0,2,2.95,2022-03-31,0.0,2022-03-31#10,2.0,8,2,0.04545454545454546,42,0.9545454545454546,5,0.07407407407407407
1710#1,10,1710,1,信和广场（昌岗中路）站,10000968,西基东站,10000582,0,0,3,1.988666666666667,2022-03-31,0.0,2022-03-31#10,2.0,4,2,0.04545454545454546,42,0.9545454545454546,4,0.1111111111111111
708#1,10,708,1,信和广场（昌岗中路）站,10000967,西基东站,10000582,0,0,5,2.9602,2022-03-31,1.0,2022-03-31#10,2.0,4,2,0.04545454545454546,42,0.9545454545454546,3,0.1851851851851852
1650#0,10,1650,0,信和广场（昌岗中路）站,10000967,西基东站,10000582,0,0,8,3.925,2022-03-31,1.0,2022-03-31#10,2.0,10,2,0.04545454545454546,42,0.9545454545454546,2,0.2962962962962963
1551#0,10,1551,0,信和广场（昌岗中路）站,10000968,西基东站,10000582,0,0,9,2.7815555555555562,2022-03-31,1.0,2022-03-31#10,2.0,7,2,0.04545454545454546,42,0.9545454545454546,1,0.3333333333333333
1550#0,11,1550,0,信和广场（昌岗中路）站,10000968,西基东站,10000582,0,0,7,2.507285714285714,2022-03-31,1.0,2022-03-31#11,2.0,5,3,0.075,37,0.925,2,0.25
1650#0,11,1650,0,信和广场（昌岗中路）站,10000967,西基东站,10000582,0,0,8,3.3855,2022-03-31,1.0,2022-03-31#11,2.0,8,3,0.075,37,0.925,1,0.2857142857142857
1551#0,11,1551,0,信和广场（昌岗中路）站,10000968,西基东站,10000582,0,0,5,2.66,2022-03-31,1.2,2022-03-31#11,2.0,8,3,0.075,37,0.925,3,0.1785714285714286
1430#1,11,1430,1,信和广场（昌岗中路）站,10000968,西基东站,10000582,0,0,4,2.5125,2022-03-31,0.0,2022-03-31#11,2.0,5,3,0.075,37,0.925,5,0.1428571428571428
708#1,11,708,1,信和广场（昌岗中路）站,10000967,西基东站,10000582,0,0,4,3.28325,2022-03-31,0.0,2022-03-31#11,2.0,5,3,0.075,37,0.925,4,0.1428571428571428
51651#0,07,51651,0,元岗（远洋天骄）总站,244923,地铁天河客运站,295226,0,0,41,6.630097560975611,2022-03-31,2.0,2022-03-31#07,2.0,6,121,0.9918032786885246,1,0.00819672131147541,1,1.0
5411#0,22,5411,0,冼村路中站,10000693,大塘（江海大道）站,10002321,0,0,3,10.34433333333333,2022-03-31,3.0,2022-03-31#22,3.0,2,25,0.9615384615384616,1,0.03846153846153846,4,0.1153846153846154
298#0,22,298,0,冼村路中站,10000693,大塘（江海大道）站,10002321,0,0,3,13.90566666666667,2022-03-31,1.2,2022-03-31#22,6.0,2,25,0.9615384615384616,1,0.03846153846153846,3,0.1153846153846154
10670#1,22,10670,1,冼村路中站,10000693,大塘（江海大道）站,10002321,0,0,4,14.64175,2022-03-31,1.2,2022-03-31#22,5.0,2,25,0.9615384615384616,1,0.03846153846153846,2,0.1538461538461539
701#0,22,701,0,冼村路中站,10000693,大塘（江海大道）站,10002321,0,0,16,11.8905,2022-03-31,2.0,2022-03-31#22,4.0,3,25,0.9615384615384616,1,0.03846153846153846,1,0.6153846153846154
3250#1,19,3250,1,剑桥郡巴士总站,282242,南村综合市场站,10003585,0,0,34,11.83488235294118,2022-03-31,2.0,2022-03-31#19,3.0,3,46,0.9387755102040816,3,0.06122448979591837,1,1.0
154#0,07,154,0,北站,10001964,小北站,10000744,0,0,12,25.22508333333333,2022-03-31,2.0,2022-03-31#07,8.0,7,21,0.84,4,0.16,1,0.5454545454545454
117#0,07,117,0,北站,10001964,小北站,10000744,0,0,10,26.3684,2022-03-31,2.0,2022-03-31#07,6.0,8,21,0.84,4,0.16,2,0.4545454545454545
1110#0,07,1110,0,华侨医院（潭村）站,10005119,冼村站,10009048,0,0,8,9.929124999999999,2022-03-31,2.0,2022-03-31#07,3.0,10,37,0.9487179487179488,2,0.05128205128205128,1,0.2962962962962963
103#0,07,103,0,华侨医院（潭村）站,10005119,冼村站,10000697,0,0,7,9.026285714285715,2022-03-31,2.0,2022-03-31#07,3.0,12,37,0.9487179487179488,2,0.05128205128205128,2,0.2592592592592592
1112#0,07,1112,0,华侨医院（潭村）站,10005119,冼村站,10009048,0,0,6,10.16666666666667,2022-03-31,2.0,2022-03-31#07,3.0,7,37,0.9487179487179488,2,0.05128205128205128,3,0.2222222222222222
1111#0,07,1111,0,华侨医院（潭村）站,10005119,冼村站,10000697,0,0,4,9.10825,2022-03-31,2.0,2022-03-31#07,3.0,8,37,0.9487179487179488,2,0.05128205128205128,4,0.1481481481481481
1651#1,07,1651,1,华侨医院（潭村）站,10005119,冼村站,10000696,0,0,2,8.05,2022-03-31,1.2,2022-03-31#07,3.0,6,37,0.9487179487179488,2,0.05128205128205128,5,0.07407407407407407
61#1,18,61,1,华农大正门站,10005115,岑村站,10002051,0,0,42,17.44954761904762,2022-03-31,2.0,2022-03-31#18,4.0,15,244,0.9918699186991868,2,0.008130081300813009,1,0.3255813953488372
443#1,18,443,1,华农大正门站,10005115,岑村站,10002051,0,0,8,16.714625,2022-03-31,2.0,2022-03-31#18,3.0,2,244,0.9918699186991868,2,0.008130081300813009,5,0.06201550387596899
3770#1,18,3770,1,华农大正门站,10005115,岑村站,10002051,0,0,22,17.25909090909091,2022-03-31,2.0,2022-03-31#18,4.0,5,244,0.9918699186991868,2,0.008130081300813009,4,0.1705426356589147
701#1,18,701,1,华农大正门站,10005115,岑村站,10002051,0,0,25,16.15324,2022-03-31,2.0,2022-03-31#18,4.0,4,244,0.9918699186991868,2,0.008130081300813009,3,0.1937984496124031
747#1,18,747,1,华农大正门站,10005115,岑村站,10002051,0,0,32,16.36240625,2022-03-31,2.0,2022-03-31#18,3.0,6,244,0.9918699186991868,2,0.008130081300813009,2,0.248062015503876
701#0,17,701,0,华农大正门站,10005114,龙口东站,10003291,0,0,12,7.642916666666667,2022-03-31,1.2,2022-03-31#17,3.0,5,79,0.9753086419753086,2,0.02469135802469136,5,0.1538461538461539
729#0,17,729,0,华农大正门站,10005114,龙口东站,10003291,0,0,12,8.173583333333335,2022-03-31,2.0,2022-03-31#17,3.0,12,79,0.9753086419753086,2,0.02469135802469136,4,0.1538461538461539
10690#1,17,10690,1,华农大正门站,10005114,龙口东站,10012321,0,0,15,8.632266666666668,2022-03-31,0.6,2022-03-31#17,3.0,11,79,0.9753086419753086,2,0.02469135802469136,3,0.1923076923076923
3770#0,17,3770,0,华农大正门站,10005114,龙口东站,10012321,0,0,17,7.397117647058822,2022-03-31,2.0,2022-03-31#17,3.0,6,79,0.9753086419753086,2,0.02469135802469136,2,0.217948717948718
61#0,17,61,0,华农大正门站,10005114,龙口东站,10012321,0,0,22,8.673409090909091,2022-03-31,2.0,2022-03-31#17,3.0,14,79,0.9753086419753086,2,0.02469135802469136,1,0.282051282051282
3890#0,08,3890,0,华南碧桂园东门站,10024353,南村医院站,10003577,0,0,3,20.639,2022-03-31,1.2,2022-03-31#08,6.0,2,19,0.8260869565217391,4,0.1739130434782609,2,0.1363636363636364
3250#0,08,3250,0,华南碧桂园东门站,10024353,南村医院站,10003577,0,0,19,17.15963157894737,2022-03-31,2.0,2022-03-31#08,6.0,5,19,0.8260869565217391,4,0.1739130434782609,1,0.8636363636363636
227#1,08,227,1,华景北路站,10004835,五山路口站,10000535,0,0,15,8.204466666666667,2022-03-31,2.0,2022-03-31#08,4.0,6,230,0.9543568464730292,11,0.04564315352697095,3,0.1666666666666667
711#1,08,711,1,华景北路站,10004835,五山路口站,10000535,0,0,28,8.0875,2022-03-31,2.0,2022-03-31#08,3.0,6,230,0.9543568464730292,11,0.04564315352697095,2,0.3111111111111111
1491#0,08,1491,0,华景北路站,10004835,五山路口站,10000535,0,0,47,8.444702127659577,2022-03-31,2.0,2022-03-31#08,3.0,10,230,0.9543568464730292,11,0.04564315352697095,1,0.5222222222222223
1491#0,08,1491,0,华景北路站,10004835,龙口东站,10012321,0,0,4,11.05825,2022-03-31,2.0,2022-03-31#08,4.0,10,22,0.88,3,0.12,3,0.1666666666666667
227#1,08,227,1,华景北路站,10004835,龙口东站,10003291,0,0,8,10.708375,2022-03-31,2.0,2022-03-31#08,5.0,6,22,0.88,3,0.12,2,0.3333333333333333
711#1,08,711,1,华景北路站,10004835,龙口东站,10003291,0,0,12,10.74591666666667,2022-03-31,2.0,2022-03-31#08,4.0,6,22,0.88,3,0.12,1,0.5
759#1,08,759,1,华景新城站,10005083,体育中心站,10000266,0,0,2,25.6,2022-03-31,1.2,2022-03-31#08,4.0,22,43,0.8775510204081632,6,0.1224489795918367,5,0.05405405405405406
714#1,08,714,1,华景新城站,10005083,体育中心站,10000268,0,0,3,28.36666666666666,2022-03-31,1.2,2022-03-31#08,4.0,5,43,0.8775510204081632,6,0.1224489795918367,4,0.08108108108108109
732#1,08,732,1,华景新城站,10005081,体育中心站,10000264,0,0,3,25.61633333333333,2022-03-31,1.2,2022-03-31#08,4.0,4,43,0.8775510204081632,6,0.1224489795918367,3,0.08108108108108109
724#1,08,724,1,华景新城站,10005079,体育中心站,10000262,0,0,5,29.1566,2022-03-31,1.2,2022-03-31#08,4.0,14,43,0.8775510204081632,6,0.1224489795918367,2,0.1351351351351351
713#1,08,713,1,华景新城站,10005083,体育中心站,10000268,0,0,24,27.70349999999999,2022-03-31,2.0,2022-03-31#08,4.0,17,43,0.8775510204081632,6,0.1224489795918367,1,0.6486486486486487
745#1,08,745,1,华景新村站,10005091,体育中心站,10000264,0,0,28,27.32564285714286,2022-03-31,2.0,2022-03-31#08,5.0,11,28,0.9333333333333332,2,0.06666666666666667,1,1.0
467#1,09,467,1,华贵路口站,10005064,彩虹桥站,10026911,0,0,13,5.969153846153846,2022-03-31,0.5,2022-03-31#09,2.0,5,1,0.03225806451612903,30,0.967741935483871,1,0.4333333333333333
1710#1,09,1710,1,华贵路口站,10010268,彩虹桥站,10026911,0,0,7,4.681,2022-03-31,1.2,2022-03-31#09,2.0,5,1,0.03225806451612903,30,0.967741935483871,3,0.2333333333333333
210#1,09,210,1,华贵路口站,10005064,彩虹桥站,10002018,0,0,10,6.2917,2022-03-31,1.0,2022-03-31#09,2.0,4,1,0.03225806451612903,30,0.967741935483871,2,0.3333333333333333
93#0,09,93,0,华贵路口站,10005064,荔湾路口站,10004650,0,0,1,2.967,2022-03-31,0.0,2022-03-31#09,1.0,4,1,0.0196078431372549,50,0.9803921568627452,2,0.03571428571428571
